"X","GlobalEventID","Day","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_Fullname","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_Fullname","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_Fullname","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","Dateadded","Sourceurl","CutURL","CutURL2"
295381,618312251,20170118,201701,2017,2017.0493,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71,71,7,"2",7.4,2,1,2,-5.34550195567145,1,"China","CH","CH",NA,35,105,"CH",0,NA,NA,NA,NA,NA,NA,NA,4,"Amala, Imo, Nigeria","NI","NI28",22790,5.22383,7.19788,"-1999562",20170118134500,"http://www.nairaland.com/3579489/two-men-fight-over-prostitute","www.nairal","www.nairaland"
295382,618312252,20170118,201701,2017,2017.0493,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71,71,7,"2",7.4,2,1,2,-5.34550195567145,1,"China","CH","CH",NA,35,105,"CH",0,NA,NA,NA,NA,NA,NA,NA,4,"Fulani, Zamfara, Nigeria","NI","NI57",191424,12.2658,6.63738,"-2029580",20170118134500,"http://www.nairaland.com/3579489/two-men-fight-over-prostitute","www.nairal","www.nairaland"
296672,618333974,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,4,1,4,-1.72910662824208,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118150000,"http://punchng.com/dangote-sinotruck-roll-trucks-assembled-nigeria-next-week/","punchng.co","punchng.com/d"
296674,618333977,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"USAMED","REUTERS","USA",NA,NA,NA,NA,"MED",NA,NA,1,13,13,1,"1",0.4,1,1,1,-1.38888888888889,1,"China","CH","CH",NA,35,105,"CH",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118150000,"https://www.bellanaija.com/2017/01/dangote-group-partners-sinotruck-to-roll-out-assembled-in-nigeria-trucks-next-week-cars-to-follow-soon/","/www.bella","/www.bellanai"
296677,618333995,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,10,2,10,-1.69035914077447,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",1,"China","CH","CH",NA,35,105,"CH",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118150000,"http://www.vanguardngr.com/2017/01/dangote-chinas-sinotruck-set-roll-trucks-assembled-nigeria-next-week/","www.vangua","www.vanguardn"
296757,618334492,20170118,201701,2017,2017.0493,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"USAMED","REUTERS","USA",NA,NA,NA,NA,"MED",NA,NA,1,10,10,1,"1",0,1,1,1,-1.68067226890757,1,"China","CH","CH",NA,35,105,"CH",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118150000,"http://www.vanguardngr.com/2017/01/dangote-chinas-sinotruck-set-roll-trucks-assembled-nigeria-next-week/","www.vangua","www.vanguardn"
297074,618339046,20170118,201701,2017,2017.0493,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,2,1,2,4,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170118151500,"http://www.vanguardngr.com/2017/01/north-east-mrs-buhari-solicits-support-fg/","www.vangua","www.vanguardn"
297075,618339047,20170118,201701,2017,2017.0493,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,2,1,2,4,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170118151500,"http://www.vanguardngr.com/2017/01/north-east-mrs-buhari-solicits-support-fg/","www.vangua","www.vanguardn"
297076,618339048,20170118,201701,2017,2017.0493,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,2,1,2,4,1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170118151500,"http://www.vanguardngr.com/2017/01/north-east-mrs-buhari-solicits-support-fg/","www.vangua","www.vanguardn"
297270,618340500,20170118,201701,2017,2017.0493,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,2,1,2,4,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170118151500,"http://www.vanguardngr.com/2017/01/north-east-mrs-buhari-solicits-support-fg/","www.vangua","www.vanguardn"
297271,618340501,20170118,201701,2017,2017.0493,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,2,1,2,4,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170118151500,"http://www.vanguardngr.com/2017/01/north-east-mrs-buhari-solicits-support-fg/","www.vangua","www.vanguardn"
297272,618340502,20170118,201701,2017,2017.0493,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,2,1,2,4,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170118151500,"http://www.vanguardngr.com/2017/01/north-east-mrs-buhari-solicits-support-fg/","www.vangua","www.vanguardn"
300175,618384322,20170118,201701,2017,2017.0493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,6,1,6,0.531914893617018,0,NA,NA,NA,NA,NA,NA,NA,4,"Maiduguri, Borno, Nigeria","NI","NI27",191040,11.8464,13.1603,"-2018369",4,"Kala Balge, Borno, Nigeria","NI","NI27",191010,12.0787,14.4519,"-2014366",20170118174500,"http://latribunadecanarias.com/2017/01/18/freight-train-arrives-in-kent-from-china/","latribunad","latribunadeca"
300176,618384323,20170118,201701,2017,2017.0493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,4,1,4,0.531914893617018,0,NA,NA,NA,NA,NA,NA,NA,4,"Maiduguri, Borno, Nigeria","NI","NI27",191040,11.8464,13.1603,"-2018369",4,"Maiduguri, Borno, Nigeria","NI","NI27",191040,11.8464,13.1603,"-2018369",20170118174500,"http://latribunadecanarias.com/2017/01/18/freight-train-arrives-in-kent-from-china/","latribunad","latribunadeca"
300438,618388733,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,1,1,1,-1.67130919220056,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118180000,"http://thenewsnigeria.com.ng/2017/01/dangote-sinotruck-to-roll-out-trucks-assembled-in-nigeria/","thenewsnig","thenewsnigeri"
300556,618389945,20170118,201701,2017,2017.0493,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,70,70,7,"2",7,4,1,4,-1.91268191268191,4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",4,"Kano, Kano, Nigeria","NI","NI29",191030,11.9964,8.51667,"-2014610",20170118180000,"http://omojuwa.com/2017/01/imf-world-bank-no-longer-fit-purpose-says-okonjo-iweala/","omojuwa.co","omojuwa.com/2"
300612,618390661,20170118,201701,2017,2017.0493,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,1,1,1,-1.67130919220056,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",1,"China","CH","CH",NA,35,105,"CH",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118180000,"http://thenewsnigeria.com.ng/2017/01/dangote-sinotruck-to-roll-out-trucks-assembled-in-nigeria/","thenewsnig","thenewsnigeri"
300727,618393180,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,42,42,4,"1",1.9,9,1,8,-1.18483412322275,4,"Chuka, Xizang, China","CH","CH14",13297,29.6333,98.4667,"-1900903",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118181500,"http://news2.onlinenigeria.com/news/general/587047-dangote,-china%E2%80%99s-sinotruck-set-to-roll-out-trucks-assembled-in-nigeria-next-week.html","news2.onli","news2.onlinen"
300729,618393207,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,17,1,8,-1.18483412322275,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Chuka, Xizang, China","CH","CH14",13297,29.6333,98.4667,"-1900903",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118181500,"http://news2.onlinenigeria.com/news/general/587047-dangote,-china%E2%80%99s-sinotruck-set-to-roll-out-trucks-assembled-in-nigeria-next-week.html","news2.onli","news2.onlinen"
300749,618393727,20170118,201701,2017,2017.0493,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"USAMED","REUTERS","USA",NA,NA,NA,NA,"MED",NA,NA,1,10,10,1,"1",0,1,1,1,-1.18483412322275,4,"Chuka, Xizang, China","CH","CH14",13297,29.6333,98.4667,"-1900903",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170118181500,"http://news2.onlinenigeria.com/news/general/587047-dangote,-china%E2%80%99s-sinotruck-set-to-roll-out-trucks-assembled-in-nigeria-next-week.html","news2.onli","news2.onlinen"
300838,618395007,20170118,201701,2017,2017.0493,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","CHINA","CHN",NA,NA,NA,NA,"GOV",NA,NA,1,51,51,5,"1",3.4,2,1,2,2.60223048327137,4,"Calabar, Cross River, Nigeria","NI","NI22",191378,4.9517,8.322,"-2003575",4,"Port Harcourt, Rivers, Nigeria","NI","NI50",191389,4.78917,6.99861,"-2025046",4,"Port Harcourt, Rivers, Nigeria","NI","NI50",191389,4.78917,6.99861,"-2025046",20170118181500,"http://www.nigerianmuse.com/20170118123710zg/sections/general-articles/jubilation-buhari-amaechi-set-transform-nigeria-mini-dubai-sign-multi-billion-naira-deal/","www.nigeri","www.nigerianm"
302804,618420351,20170118,201701,2017,2017.0493,"CHNGOV","CHINA","CHN",NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,0,40,40,4,"1",1,1,1,1,4.61165048543689,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",5,"Kaduna State, Kaduna, Nigeria","NI","NI23",191100,10.3333,7.75,"-2014091",20170118194500,"http://www.channelstv.com/2017/01/18/kaduna-partners-bill-gates-china-primary-healthcare-agriculture/","www.channe","www.channelst"
302941,618421426,20170118,201701,2017,2017.0493,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,0,40,40,4,"1",1,1,1,1,4.61165048543689,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",5,"Kaduna State, Kaduna, Nigeria","NI","NI23",191100,10.3333,7.75,"-2014091",20170118194500,"http://www.channelstv.com/2017/01/18/kaduna-partners-bill-gates-china-primary-healthcare-agriculture/","www.channe","www.channelst"
304198,618441333,20170118,201701,2017,2017.0493,"JUD","DISTRICT COURT",NA,NA,NA,NA,NA,"JUD",NA,NA,"CHN","CANTON","CHN",NA,NA,NA,NA,NA,NA,NA,1,173,173,17,"4",-5,10,1,10,-4.29184549356223,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170118210000,"http://patch.com/massachusetts/brockton/canton-man-found-guilty-selling-heroin-brockton","patch.com/","patch.com/mas"
304304,618444307,20170118,201701,2017,2017.0493,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,"NGAGOV","NIGERIA","NGA",NA,NA,NA,NA,"GOV",NA,NA,1,154,154,15,"4",-7.2,2,1,2,-2.86624203821656,1,"Gambia","GA","GA",NA,13.4667,-16.5667,"GA",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170118211500,"http://english.sina.com/news/2017-01-19/detail-ifxzutkf1955468.shtml","english.si","english.sina."
304305,618444308,20170118,201701,2017,2017.0493,"CHN","BEIJING","CHN",NA,NA,NA,NA,NA,NA,NA,"NGAGOV","NIGERIAN","NGA",NA,NA,NA,NA,"GOV",NA,NA,1,154,154,15,"4",-7.2,8,1,8,-2.86624203821656,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170118211500,"http://english.sina.com/news/2017-01-19/detail-ifxzutkf1955468.shtml","english.si","english.sina."
311466,618570315,20170119,201701,2017,2017.0521,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,61,61,6,"2",6.4,4,1,4,-2.63852242744064,5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",0,NA,NA,NA,NA,NA,NA,NA,5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",20170119051500,"http://www.zimbabwestar.com/index.php/sid/251030075","www.zimbab","www.zimbabwes"
311467,618570316,20170119,201701,2017,2017.0521,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,80,80,8,"2",5,10,1,10,-6.7175572519084,5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",0,NA,NA,NA,NA,NA,NA,NA,5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",20170119051500,"http://www.zimbabwestar.com/index.php/sid/251030073","www.zimbab","www.zimbabwes"
312323,618582735,20170119,201701,2017,2017.0521,"CHNGOV","XI JINPING","CHN",NA,NA,NA,NA,"GOV",NA,NA,"NGOBUSWEF","WORLD ECONOMIC FORUM",NA,"WEF",NA,NA,NA,"NGO","BUS",NA,1,17,17,1,"1",0,8,1,8,1.37488542621448,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119061500,"CCTV-1, Beijing/BBC Monitoring/(c) BBC"," Beijing/B"," Beijing/BBC "
312859,618590267,20170119,201701,2017,2017.0521,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,1,1,1,-1.98807157057654,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170119064500,"https://thetyee.ca/News/2017/01/19/Trump-Driving-Canada-into-China/","/thetyee.c","/thetyee.ca/N"
312860,618590268,20170119,201701,2017,2017.0521,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,1,1,1,-1.98807157057654,4,"Ottawa, Ontario, Canada","CA","CA08",12755,45.4167,-75.7,"-570760",1,"Taiwan","TW","TW",NA,23.5,121,"TW",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170119064500,"https://thetyee.ca/News/2017/01/19/Trump-Driving-Canada-into-China/","/thetyee.c","/thetyee.ca/N"
312869,618590279,20170119,201701,2017,2017.0521,"NGAGOV","NIGERIAN","NGA",NA,NA,NA,NA,"GOV",NA,NA,"CHNGOV","CHINESE","CHN",NA,NA,NA,NA,"GOV",NA,NA,0,10,10,1,"1",0,6,1,6,-1.98807157057654,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170119064500,"https://thetyee.ca/News/2017/01/19/Trump-Driving-Canada-into-China/","/thetyee.c","/thetyee.ca/N"
316935,618639983,20170119,201701,2017,2017.0521,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"GOV","AMBASSADOR TO THE U",NA,NA,NA,NA,NA,"GOV",NA,NA,0,50,50,5,"1",3.5,10,1,10,-5.13418903150526,5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",20170119101500,"http://www.zimbabwestar.com/index.php/sid/251030411","www.zimbab","www.zimbabwes"
317401,618644395,20170119,201701,2017,2017.0521,"GOV","FOREIGN MINIST",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,20,20,2,"1",3,8,1,8,6.00600600600601,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119103000,"http://allafrica.com/stories/201701190423.html","allafrica.","allafrica.com"
320764,618687745,20170119,201701,2017,2017.0521,"EUR","EUROPE","EUR",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,36,36,3,"1",4,2,1,2,-2.12765957446809,1,"United Kingdom","UK","UK",NA,54,-2,"UK",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119131500,"http://reports.pr-inside.com/china-hog-production-and-pork-market-2017-2021-new-r4564559.htm","reports.pr","reports.pr-in"
323007,618721728,20170119,201701,2017,2017.0521,"SYR","SYRIA","SYR",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,40,40,4,"1",1,10,1,10,-2.98507462686567,5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",5,"Borno State, Borno, Nigeria","NI","NI27",191073,11.5,13,"-2003010",20170119150000,"http://www.zimbabwestar.com/index.php/sid/250986989","www.zimbab","www.zimbabwes"
323664,618732990,20170119,201701,2017,2017.0521,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"GBR","LONDON","GBR",NA,NA,NA,NA,NA,NA,NA,1,192,192,19,"4",-9.5,3,1,3,1.17924528301887,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170119154500,"http://pulse.ng/gist/amazing-the-first-train-from-china-to-the-uk-makes-it-to-london-id6080391.html","pulse.ng/g","pulse.ng/gist"
328585,618800651,20170119,201701,2017,2017.0521,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","ZHANG DEJIANG","CHN",NA,NA,NA,NA,"GOV",NA,NA,1,40,40,4,"1",1,1,1,1,1.44578313253013,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119194500,"https://www.abusidiqu.com/give-us-value-patronage-speaker-dogara-tells-chinese-govt/","/www.abusi","/www.abusidiq"
328586,618800652,20170119,201701,2017,2017.0521,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","ZHANG DEJIANG","CHN",NA,NA,NA,NA,"GOV",NA,NA,1,46,46,4,"1",7,2,1,2,1.44578313253013,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119194500,"https://www.abusidiqu.com/give-us-value-patronage-speaker-dogara-tells-chinese-govt/","/www.abusi","/www.abusidiq"
328587,618800654,20170119,201701,2017,2017.0521,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"CHNLEG","CHINA","CHN",NA,NA,NA,NA,"LEG",NA,NA,1,40,40,4,"1",1,1,1,1,1.44578313253013,1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119194500,"https://www.abusidiqu.com/give-us-value-patronage-speaker-dogara-tells-chinese-govt/","/www.abusi","/www.abusidiq"
328588,618800684,20170119,201701,2017,2017.0521,"CHNGOV","ZHANG DEJIANG","CHN",NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,46,46,4,"1",7,2,1,2,1.44578313253013,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119194500,"https://www.abusidiqu.com/give-us-value-patronage-speaker-dogara-tells-chinese-govt/","/www.abusi","/www.abusidiq"
328589,618800691,20170119,201701,2017,2017.0521,"CHNLEG","CHINA","CHN",NA,NA,NA,NA,"LEG",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,46,46,4,"1",7,1,1,1,1.44578313253013,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119194500,"https://www.abusidiqu.com/give-us-value-patronage-speaker-dogara-tells-chinese-govt/","/www.abusi","/www.abusidiq"
328590,618800692,20170119,201701,2017,2017.0521,"CHNLEG","CHINA","CHN",NA,NA,NA,NA,"LEG",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,46,46,4,"1",7,1,1,1,1.44578313253013,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119194500,"https://www.abusidiqu.com/give-us-value-patronage-speaker-dogara-tells-chinese-govt/","/www.abusi","/www.abusidiq"
328591,618800693,20170119,201701,2017,2017.0521,"CHNLEG","CHINA","CHN",NA,NA,NA,NA,"LEG",NA,NA,"CHNGOV","CHINESE","CHN",NA,NA,NA,NA,"GOV",NA,NA,1,46,46,4,"1",7,6,1,6,1.44578313253013,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170119194500,"https://www.abusidiqu.com/give-us-value-patronage-speaker-dogara-tells-chinese-govt/","/www.abusi","/www.abusidiq"
